0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,label
0.09012466669082642,0.10278433941158593,-0.03099344488160283,0.0905779500802358,0.10197643643500758,-0.03152615759594768,0.09078734528784659,0.10181325089697744,-0.031520230111246016,0.09101711418114457,0.10167565357451346,-0.03152039782235436,0.09015597286177617,0.10186667857216854,-0.03149317139211823,0.09003418508697958,0.10177977500008602,-0.03150583363558147,0.08991495271523793,0.10168247304710687,-0.031518133357167244,0.09162614889004651,0.10133769903697219,-0.028171858878112306,0.09007458184279647,0.10115377195909911,-0.0279829653947815,0.09046345189505932,0.103251318136851,-0.02901152302237118,0.08991086044732262,0.10320307314395905,-0.02898912297963512,0.09349263620142843,0.10273067273345649,-0.02139187688190563,0.08977154014157314,0.10312706524250555,-0.021636150731686867,0.09492004998758727,0.10853691574405222,-0.019462648158272106,0.09038734552907009,0.10952791600835089,-0.025655708832702802,0.09556646469761343,0.11063356346943799,-0.01924835164419503,0.09226252869063732,0.11387885697916442,-0.03402411736840127,0.0959265001264273,0.11104403582273745,-0.02073692294823773,0.09281436193223093,0.11436993964746886,-0.03650926809538813,0.0959315019495347,0.11036942460957695,-0.02146934169450462,0.09310003910578933,0.11427431159159716,-0.037181252796275946,0.09566890024671368,0.1104406965713875,-0.019677001138345574,0.09296945906152912,0.11408020877370648,-0.03451431717942743,0.09880441251923056,0.1043102852269715,-0.0014800725278773291,0.09615792480169558,0.10432790716489156,0.0014778177993481651,0.10056117849022735,0.1179298039744882,-0.011924859623974828,0.09611243798452265,0.1178187067602195,-0.002703639898933105,0.10102921753537421,0.1335621122636047,-0.004018613883732434,0.09794892136957131,0.130393281286838,0.008655830236224859,0.10077408072995205,0.1361682052705802,-0.0035729810912444545,0.09818150658233493,0.13257253345321207,0.009474840065391333,0.1003164979172688,0.13824295237952589,-0.013565850553705412,0.09716515330707326,0.13501374511157765,0.002203228755616674,1
0.24616183353507,0.22583912254675576,0.0043525465303505565,0.2450654934281888,0.22470796963442927,0.0048965024336686605,0.24513476076333418,0.22405630531518356,0.004890126049640062,0.2451063767723415,0.22340543056311815,0.004875833926337731,0.24463913103808527,0.22629446063352668,0.003150941823285235,0.2444544538207676,0.2271959908630537,0.003152468862295475,0.24426875192186107,0.2280707109881484,0.003128752473782262,0.24485605281332265,0.2235555715534998,0.01213306895730531,0.243787593945213,0.2297971328963404,0.003920009587486477,0.24681516108305557,0.22582990073639414,0.007788397529688866,0.24658969951712567,0.22835879656283753,0.005428007372614482,0.24814894199371337,0.22444925282312475,0.014770788260047202,0.24673543598340905,0.2392441918020663,0.0017136210373238376,0.25012946750806725,0.21725467534168907,0.008788489659681268,0.24910916193671848,0.2361766261898953,-0.007266130481603677,0.2489008885362874,0.21793659037869909,-0.0009974365932462008,0.24700442345246024,0.23026773599178896,-0.007235708814519255,0.24901371779649153,0.21750958380491836,-0.0037452515862558197,0.2469286032344984,0.22877820403031682,-0.008508188143858442,0.24823835932690164,0.2186709814745447,-0.0031839719514170175,0.24633540148320404,0.22975279138140056,-0.008423205659441326,0.24830561150675234,0.219516377798889,-0.0012398771253292976,0.2467242233131243,0.23004588737435963,-0.007076942562328084,0.2643696751283563,0.23652158327724623,0.0025509884402550678,0.2633741231068321,0.2455475485843161,-0.002569499653612223,0.2647111255189647,0.245293855148813,0.0011274108307628447,0.26380989421968876,0.25343638451203054,-0.003791173974699948,0.26987610174262006,0.2563756248225337,0.007955783502320233,0.2710155769534733,0.2599241062350895,0.0028277018511764017,0.27070564575817274,0.2582615080087081,0.008350863022243847,0.2718722747719806,0.2614051487134851,0.003742124232382554,0.27293745434802513,0.2579161128272181,0.0014418466599992192,0.2739445657833763,0.2606523259826328,-0.004497365018292128,1
0.3190356413523356,0.275214190615548,0.004559331746066972,0.3194029513332579,0.2695840219656626,0.005456636927960466,0.3194838894738091,0.26953602681557337,0.005462835892992896,0.31954949266380733,0.26912823385662504,0.005468577793686159,0.3187677297327254,0.26861205415593253,0.00038742155561016664,0.31849666866991255,0.2677505681912104,0.0003751988315747844,0.3181348227792316,0.26677949726581573,0.0003351278758297364,0.3183399571312798,0.26745424254073036,0.016502986048969128,0.3162332776519987,0.26465293020009995,-0.007164890344979034,0.31878561046388415,0.27900127520163853,0.009994204660243769,0.3182189964585834,0.2775973078277376,0.0031315381380005013,0.3176542888085047,0.2912891280319956,0.03146368700545281,0.31264725062582227,0.28439734213882023,-0.016727967837101055,0.3171192192369037,0.3281903412606981,0.04948702088505444,0.3103023923105664,0.3196099685298072,-0.023058542687471748,0.3217232793569565,0.3380180690023634,0.05045872514860498,0.31878466341230605,0.3272820696234703,-0.023567281290727098,0.3236845589346356,0.34081383330954446,0.047459049936797885,0.3208192010720571,0.32922707067595586,-0.02951816636680936,0.32394731607702043,0.3362247688902749,0.04262704775772161,0.32094152404202353,0.32507088945971596,-0.031029199208650323,0.3235348870356878,0.3353386271331045,0.047974918917235404,0.32031763792037965,0.32490840835703744,-0.023703167817762327,0.33059238493442533,0.3768229431576199,0.012754492197159885,0.32657140692075093,0.3735020769966973,-0.012762168001952685,0.33448905845483146,0.43941500385602317,-6.131169114572306e-05,0.32076159053378633,0.43764720261096957,-0.01604318589799934,0.3368917653958003,0.5015444861518012,0.013744031203289826,0.31610592868593,0.5004620823595259,0.001076687526397614,0.3363002707560857,0.5136351174778409,0.01354113174084988,0.3144244915909237,0.5111379616790348,0.0015764173948102527,0.3423839277691311,0.511388795905643,-0.013344457287651797,0.32089477479457856,0.5188172095351749,-0.02730548043715923,1
0.4081948356036722,0.37748006791093924,-0.0517964414082957,0.4095631420177265,0.3709283538543395,-0.051425675516540224,0.4103988772326142,0.37087104290071193,-0.05143333059637026,0.41129640854188126,0.37062381512492243,-0.051464630528795026,0.4079474452203208,0.37059270889654644,-0.047841698957783896,0.40764403147419004,0.3702424340439539,-0.04784908591613282,0.40732499326232574,0.36981338382202344,-0.04788659665271314,0.41469450305848227,0.37187781494899386,-0.031557431405012486,0.40929153692113224,0.3710760412207485,-0.015794450226817688,0.4110099479664851,0.3832403164710442,-0.04325514202461626,0.4087060913987403,0.3834151199264248,-0.03837604330424355,0.42717860410683345,0.400142233954729,-0.022199699716781856,0.4091546790008127,0.3999180204241815,-0.0005218913782061669,0.4387154553058374,0.43262694286604,-0.0647780019898277,0.41709828529044657,0.4241289846653486,-0.02144500290308773,0.4347136742877264,0.42265791201243436,-0.11908811385179088,0.4246617155353518,0.4255326972173078,-0.0629584642473853,0.43367111465356645,0.4217070316093682,-0.13549985969948997,0.4262884050390146,0.42470071230926654,-0.07361497410576942,0.43221815245865036,0.4170781222790697,-0.13415369554252846,0.4257167375435794,0.4225522228618608,-0.07602339564910988,0.4322443802426331,0.4182555418815056,-0.1201519157591337,0.42519695806677327,0.4239439298636722,-0.06540456460788846,0.4412310486727387,0.49505512557760645,-0.012294662271841825,0.4288346699989625,0.4945009985979456,0.012294044861992537,0.45162631734444275,0.5607016430283985,-0.06369222763647074,0.41448022457804995,0.5613722429223305,-0.01228274523032435,0.45441734442745685,0.6350067388402284,-0.015627132050558032,0.40856218512040854,0.6296400397363371,0.028355252325817787,0.45473062056694585,0.6454720088165172,-0.01296892679588747,0.41162582231264044,0.6399886756047716,0.030608762730122033,0.4578532304641974,0.6565983082256178,-0.05838863971051726,0.3981100742834328,0.6485045900310042,-0.01025659168327319,1
0.4058857136165973,0.3708798253966361,-0.026024511199175697,0.4056618382635805,0.36417116793160587,-0.030974681503571494,0.40577342430340874,0.3640141977170079,-0.030985031677794057,0.40583011723056284,0.3636878369395266,-0.03101257566535442,0.40525338268771616,0.3646869160158118,-0.02876833994325596,0.40524046046217693,0.3646214128155069,-0.02878137933301557,0.4052085391024953,0.36459052424455424,-0.028821481766236813,0.40663071606577056,0.36515821854478303,-0.030889892061336983,0.40643494092312055,0.36659902149868995,-0.022169707976965734,0.4076833884740613,0.37534361908730773,-0.024960860357975068,0.40687118301686553,0.3762685636576918,-0.021314959022571744,0.411035130933388,0.3929019452063079,-0.0271989039692082,0.4103014002141264,0.4004518546394466,-0.017647779501072065,0.417147915387891,0.43175871839228364,-0.047856899402608385,0.41556696547675376,0.4365597923391873,-0.03854490363593549,0.417160933779687,0.4226747642165607,-0.06244556603055524,0.41815501482216355,0.4322267033390163,-0.06340737186717926,0.4169327088238038,0.42167654956124495,-0.07095575099570926,0.4189064662481092,0.43184484003745405,-0.07113657208140363,0.4173352804380594,0.41856861513914523,-0.07016202329988615,0.4175249319715598,0.4281863786817826,-0.07271374488422244,0.41761762333899427,0.4189596799845548,-0.06294339143469468,0.416713038670648,0.42821181281325743,-0.06497403955778357,0.4208483035416947,0.4945069646712431,-0.009184939630471227,0.41676440312690344,0.49612319377279773,0.009219885665140854,0.42722114766995933,0.558775805013696,-0.022633427395797382,0.4049084423129092,0.557182340277839,-0.007990103042156426,0.43299671300907727,0.6299258544272983,0.016613261339725138,0.4021451891083078,0.628472513759259,0.03206258493874069,0.43328777447189254,0.6403836159362006,0.018682456449317486,0.4037955074580674,0.6395136117935181,0.03476791565316086,0.43213594174876657,0.645585849727552,-0.019148033075082626,0.3939782279668395,0.6425536158158607,0.0012660192748166852,1
0.23238697574873055,0.5045625752370272,-0.006757570897337116,0.23275362992925303,0.5015191942719477,-0.0062718195591254956,0.23280772333964705,0.5015691313892603,-0.006268992533607941,0.2329004406929016,0.5016261736995408,-0.0062654106753013495,0.23226097931287118,0.5010740832824793,-0.007170904634611881,0.2319952242209443,0.5008056892880371,-0.00717599479789247,0.23175504923399007,0.5004113086366228,-0.007209805539917268,0.2321464086749724,0.5018714042380452,0.0030430652197018,0.2304600276319044,0.5012434726314885,-0.000765665405197069,0.23218191747686692,0.5071457765464272,-0.0019855594769718926,0.23159324218119895,0.5067415232104915,-0.0031813594146764706,0.23224330507218838,0.5157298167635288,0.00441528525490347,0.22747556672298483,0.5120942891974535,0.002750545099323582,0.23651571571826935,0.5193329550591963,-0.008207817796833947,0.22792034636118583,0.5078353542568428,-0.01577027991256078,0.23791886194209969,0.5104623722976872,-0.018283034915449598,0.2312281994548227,0.49677314569375347,-0.03159251538870324,0.2379007845052651,0.5085537571992192,-0.024756647116224224,0.2321861368005297,0.49346342496573925,-0.03708818237230714,0.23748590843752027,0.507906770732786,-0.02410489484827849,0.23210739124832408,0.49261740861194475,-0.038176720585657416,0.23735536694792764,0.5088661762752703,-0.01861747297828385,0.23182614260752285,0.4939659474683659,-0.03249060253438074,0.2244192171908383,0.5571012744413955,-0.003326153160742251,0.22138603051176428,0.555965439283422,0.0033039119838836734,0.22456610488838383,0.577998563381178,-0.015754723551383774,0.22055085548864944,0.5792371540197304,0.004661074988559578,0.22720493012872925,0.6076850800641945,-0.0037895296414457596,0.22843575658875384,0.6033799608371088,0.028887571806730454,0.2278696966989498,0.6124640367925167,-0.003590487326878896,0.23020719048301025,0.6072749410356794,0.03086140919081767,0.22723206446971744,0.6150431931018829,-0.024353647700211565,0.22910735791914963,0.6100515137825694,0.015025638690401268,1
0.3325496739103594,0.19080237077392695,-0.009635062987795312,0.33251790645468327,0.18491847005509238,-0.019663895786036063,0.3324674167705856,0.18462108905988794,-0.019649909510639788,0.33237258782823575,0.18429205322083625,-0.019673056630346613,0.3333690004949351,0.1849509568614814,-0.013708319301709874,0.33384687823193676,0.1847463851894131,-0.013732118304562932,0.33433566020645256,0.18459476826300147,-0.013771500779699733,0.3338182079428025,0.1837645533658166,-0.048367005527616684,0.33703808566086163,0.18453721770348439,-0.021379057403284173,0.33352091817455437,0.19376402274342894,-0.01735048064293752,0.3344448631956377,0.19411914642075545,-0.00987807793528524,0.3335443373399836,0.20701211190405694,-0.06383942903680656,0.3496120490190637,0.20797147482406092,-0.009233370583693503,0.31835832008878695,0.22150441287583067,-0.062405175181951746,0.3572105417269787,0.23414924718041458,-0.003967069732807292,0.3036327491734774,0.22664965848431332,-0.040726432157324924,0.36646390165991455,0.2531232114966589,-0.00739941188624797,0.3002059111613354,0.2286366890859968,-0.04850759745383536,0.36881263633720746,0.25743842579936255,-0.010151109905230975,0.29996804290145407,0.22486588995875292,-0.04596103490365826,0.3688213779726101,0.2557794245827289,-0.01430168107706513,0.3015749079125528,0.22476344504429183,-0.03917869543016867,0.3685595304456376,0.25485731103948056,-0.008575923157898525,0.3510635106163171,0.29604577085444034,-0.028215942595985838,0.35735154060917046,0.29588479941127865,0.02811921067813141,0.3202554622224269,0.35291141590089287,-0.04208649020066186,0.3666315713456569,0.3633844602199001,0.04875886223442454,0.2947985650473879,0.41494130314761446,-0.023956707921341233,0.3920964989953369,0.41517669371976196,0.08576822384680045,0.2938654124736786,0.4271019073843046,-0.02261712698531177,0.39659724367483884,0.4190246558371391,0.08949444305777322,0.27657187053265464,0.42532649886517127,-0.053742381857836065,0.396262304018472,0.4378645488324056,0.07093663725163077,1
0.31234632616805047,0.3893976687770529,-0.10385091092975177,0.31393279580725836,0.38735610461726633,-0.10535299159183177,0.3147467594478548,0.38750235628835933,-0.10534088448717345,0.3155975606023651,0.38775181155843835,-0.10535351320928366,0.3110935233302952,0.386912396888143,-0.107328358583978,0.3101231294501688,0.386643789478184,-0.10734401754650873,0.30905734064038265,0.38647004255314465,-0.1073602861580775,0.31667958814458746,0.3863669486389947,-0.0871749771614895,0.30619358908884303,0.38451478929863764,-0.09678954619988703,0.31336659469555334,0.3902431904655142,-0.0949738134087553,0.3103833246169631,0.39025899798599717,-0.09764472461790423,0.3211991154041487,0.3916180413408378,-0.06108350004789602,0.29903865244585215,0.38807349659732937,-0.07446165561010538,0.32159242878869637,0.4147821815357995,-0.07382894016246638,0.2960875581220253,0.4092736551442097,-0.07977888478235025,0.31679792072355134,0.4218727826457663,-0.10175033656342589,0.2997638053193535,0.4192551325276955,-0.09223973033373657,0.316716589264034,0.42298319106249466,-0.11344306524266902,0.2999828852636298,0.4199143921591572,-0.10149427160942331,0.314642817703719,0.4207648914499381,-0.11459417630601482,0.3010817111767444,0.4192498928492831,-0.10453920664995447,0.3142741897057012,0.4201996040712927,-0.1034438215464968,0.3017080165061754,0.4190919620474589,-0.09378141095170502,0.31617609465245117,0.39066517322333816,0.004951330565351791,0.3006768255811377,0.3912916721142444,-0.004912814628434866,0.31902585892947677,0.4431532879465634,-0.011419332915072128,0.2996185033284512,0.44868795343281065,-0.03735882952598106,0.3172285882468076,0.4890621670128144,0.03443630896124643,0.3085701162974859,0.5001387196717803,0.0015539056393461897,0.31565608176373944,0.4956777802447683,0.037298947111847475,0.30963382954449997,0.5074665435810679,0.004030974861474458,0.3207509910937437,0.5074152599290475,-0.0009415257288882336,0.3123519949077331,0.5156171306506875,-0.03894887802301493,1
0.16824508508046468,0.14360984563827514,-0.018650680780410767,0.16863617565896777,0.1419930092162556,-0.01780403529604276,0.16883435712920294,0.1417759252919091,-0.0178091939073056,0.16911356680923037,0.14165576133463118,-0.017810428525424665,0.16806037624677023,0.14207293656137254,-0.018720736789206664,0.1678143858909607,0.14214973896741867,-0.018727241083979607,0.16760271158483292,0.14230335338248146,-0.018738476844090555,0.16899287005265554,0.1416547468966908,-0.00797206128999177,0.1670541657341851,0.1427410590979788,-0.012226033730742832,0.16823725236786735,0.14534862356053457,-0.014648029408676343,0.16741796135902404,0.1458076740304629,-0.015851004349274767,0.16893520553906757,0.14786938726902008,-0.0012737281723982758,0.16401892635557386,0.15264764080444973,-0.009969426712228193,0.16819800237814586,0.1540938816136784,-0.007219437044760626,0.1623266296254264,0.16453352802329593,-0.02056906399795682,0.1664764662583669,0.1541118292344941,-0.01715548780436317,0.16365499827596877,0.16389842861228518,-0.032650606266947255,0.1661911259094874,0.15351917528443867,-0.02080881338721762,0.16384500794940524,0.16359755098819734,-0.037405571662303475,0.16619772911071778,0.1530407852596707,-0.021912432260190448,0.16406955917676289,0.1625116624765926,-0.03717034633995758,0.16610178020265368,0.15400333984030617,-0.01838635772000998,0.16414934595425923,0.16271131833394367,-0.03292251275334921,0.16084107359250385,0.17359970741801792,0.003278800276004606,0.15661908951070574,0.1742073893547058,-0.0032893192436960006,0.16155600084198846,0.19876890281836193,0.005158326619615157,0.15379209385977852,0.19854156871636708,-0.016668542944050083,0.16109887096616957,0.21881670951843263,0.02848448036238551,0.1528579460250007,0.22430635227097406,-0.0033801564895030523,0.16018180681599511,0.22131836281882392,0.03028509651000301,0.15270428293281132,0.22841935687594944,-0.002632384462695983,0.16295129226313698,0.22591709891955059,0.018559882489757405,0.15257201459672715,0.23182284235954284,-0.016706106713132208,1
0.35254647665553623,0.33400596694813833,-0.0559885997069715,0.3497428874174754,0.33275863722794585,-0.05128137795771989,0.34982664287090304,0.33141670715477733,-0.05130528257124954,0.34989222486813865,0.3302011058148411,-0.0513160090169145,0.34933382835653093,0.3385297808382246,-0.05674996367112423,0.34917054143216875,0.34075422440138126,-0.05676573564544217,0.34899059136708577,0.3429302757812871,-0.0568124260514095,0.3504417230685552,0.3313131829102834,-0.020449840805182855,0.3494621906015608,0.34733526085813843,-0.04639266436246948,0.3560809012916353,0.33116508829924796,-0.042852175718225125,0.355284156733089,0.33861573760708175,-0.050309268364475836,0.36696400344371793,0.336297723899285,0.012232763503885104,0.36601827806896636,0.36961727026436064,-0.04706099943658854,0.37917493018839094,0.33133610768450633,0.036112546879384255,0.38426326314608256,0.3776438491211997,-0.053690357700300714,0.3829837736156252,0.3312222965889507,0.03112264865388473,0.3948343515396118,0.3616512807706992,-0.05645685707115465,0.385818432437049,0.33012825432750914,0.02995162871148851,0.3994923015435537,0.35865983979569543,-0.06302317124274041,0.383936736981074,0.3305143444074525,0.02469467901521259,0.3975332286622789,0.35442396211955285,-0.06558352259712087,0.38299931287765504,0.33184686187240814,0.028143814684719676,0.3956806076897515,0.355689749866724,-0.05762691111821267,0.40443953441249,0.3510331107510461,0.016994988416425057,0.4057785186502669,0.3758210562997394,-0.01682987388663201,0.41738752524058026,0.34272345039579605,0.018802949901308038,0.41697561509079406,0.3657279269562827,-0.022184138587262068,0.4412871476676729,0.34906797541512385,0.051048827781859374,0.44199716216988033,0.36843340231312643,0.009532938433565303,0.4453731026914385,0.3538795815573798,0.05243844246077869,0.44653024938371444,0.37459802859359315,0.011932265976469757,0.4484484871228536,0.3414857655763626,0.02545906501278902,0.4477190686596764,0.35345592730575137,-0.015613515946703653,1
